AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
1341.00	-1876.98	0.00	-2435.79	-40.55	-9.60	22.42
1342.00	-1881.28	0.00	-2431.67	-41.13	-9.62	23.06
1343.00	-1885.56	0.00	-2427.54	-41.70	-9.63	23.70
1344.00	-1889.85	0.00	-2423.40	-42.26	-9.61	24.32
1345.00	-1894.12	0.00	-2419.26	-42.82	-9.58	24.93
1346.00	-1898.39	0.00	-2415.10	-43.38	-9.53	25.52
1347.00	-1902.64	0.00	-2410.94	-43.92	-9.45	26.11
1348.00	-1906.90	0.00	-2406.77	-44.46	-9.36	26.68
1349.00	-1911.14	0.00	-2402.60	-44.97	-9.25	27.30
1350.00	-1915.38	0.00	-2398.42	-45.45	-9.17	28.01
1351.00	-1919.61	0.00	-2394.23	-45.93	-9.13	28.77
1352.00	-1923.83	0.00	-2390.03	-46.41	-9.12	29.56
1353.00	-1928.04	0.00	-2385.82	-46.87	-9.15	30.38
1354.00	-1932.25	0.00	-2381.61	-47.18	-9.24	30.84
1355.00	-1936.45	0.00	-2377.39	-47.51	-9.34	31.28
1356.00	-1940.64	0.00	-2373.17	-47.87	-9.44	31.72
1357.00	-1944.83	0.00	-2368.93	-48.25	-9.55	32.14
1358.00	-1949.00	0.00	-2364.69	-48.65	-9.67	32.55
1359.00	-1953.17	0.00	-2360.45	-49.08	-9.79	32.95
1360.00	-1957.34	0.00	-2356.19	-49.52	-9.92	33.34
1361.00	-1961.49	0.00	-2351.93	-49.99	-10.06	33.72
1362.00	-1965.64	0.00	-2347.66	-50.49	-10.20	34.09
1363.00	-1969.78	0.00	-2343.39	-51.17	-10.22	34.16
1364.00	-1973.91	0.00	-2339.10	-51.82	-10.23	34.23
1365.00	-1978.03	0.00	-2334.81	-52.44	-10.25	34.30
1366.00	-1982.15	0.00	-2330.51	-53.03	-10.27	34.37
1367.00	-1986.26	0.00	-2326.21	-53.62	-10.18	34.39
1368.00	-1990.36	0.00	-2321.90	-54.27	-9.85	34.34
1369.00	-1994.46	0.00	-2317.58	-54.89	-9.52	34.29
1370.00	-1998.54	0.00	-2313.25	-55.49	-9.18	34.26
1371.00	-2002.62	0.00	-2308.92	-56.07	-8.83	34.25
1372.00	-2006.69	0.00	-2304.58	-56.63	-8.47	34.24
1373.00	-2010.76	0.00	-2300.23	-57.17	-8.11	34.25
1374.00	-2014.81	0.00	-2295.88	-57.69	-7.74	34.27
1375.00	-2018.86	0.00	-2291.52	-58.19	-7.37	34.31
1376.00	-2022.90	0.00	-2287.15	-58.36	-6.94	34.14
1377.00	-2026.93	0.00	-2282.77	-58.41	-6.49	33.85
1378.00	-2030.96	0.00	-2278.39	-58.46	-6.03	33.49
1379.00	-2034.98	0.00	-2274.00	-58.50	-5.55	33.07
1380.00	-2038.99	0.00	-2269.61	-58.52	-5.06	32.58
1381.00	-2042.99	0.00	-2265.20	-58.59	-4.62	32.13
1382.00	-2046.98	0.00	-2260.79	-58.81	-4.45	32.03
1383.00	-2050.97	0.00	-2256.38	-58.97	-4.32	32.00
1384.00	-2054.95	0.00	-2251.95	-59.08	-4.23	32.05
1385.00	-2058.92	0.00	-2247.52	-59.14	-4.19	32.17
1386.00	-2062.88	0.00	-2243.08	-59.15	-4.20	32.36
1387.00	-2066.84	0.00	-2238.64	-59.11	-4.25	32.63
1388.00	-2070.78	0.00	-2234.19	-59.01	-4.34	32.97
1389.00	-2074.72	0.00	-2229.73	-59.38	-4.62	33.94
1390.00	-2078.65	0.00	-2225.27	-59.87	-4.93	35.07
1391.00	-2082.58	0.00	-2220.80	-60.33	-5.22	36.19
1392.00	-2086.49	0.00	-2216.32	-60.78	-5.50	37.31
1393.00	-2090.40	0.00	-2211.84	-61.21	-5.75	38.42
1394.00	-2094.30	0.00	-2207.34	-61.62	-5.99	39.52
1395.00	-2098.19	0.00	-2202.84	-62.02	-6.22	40.62
1396.00	-2102.08	0.00	-2198.34	-62.31	-6.31	41.22
