AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2756.00	-844.71	0.00	3375.68	-6.76	4.01	-53.44
2757.00	-850.67	0.00	3375.10	-5.75	4.32	-51.96
2758.00	-856.62	0.00	3374.51	-4.74	4.64	-50.48
2759.00	-862.58	0.00	3373.91	-3.73	4.96	-49.00
2760.00	-868.53	0.00	3373.29	-2.72	5.30	-47.51
2761.00	-874.49	0.00	3372.67	-1.70	5.64	-46.02
2762.00	-880.44	0.00	3372.03	-0.68	5.99	-44.52
2763.00	-886.39	0.00	3371.39	0.35	6.36	-43.02
2764.00	-892.34	0.00	3370.73	1.38	6.71	-41.53
2765.00	-898.29	0.00	3370.07	2.40	7.05	-40.05
2766.00	-904.23	0.00	3369.39	3.16	7.24	-38.76
2767.00	-910.18	0.00	3368.71	3.92	7.44	-37.47
2768.00	-916.12	0.00	3368.01	4.68	7.64	-36.17
2769.00	-922.07	0.00	3367.31	5.45	7.84	-34.87
2770.00	-928.01	0.00	3366.59	6.22	8.06	-33.56
2771.00	-933.95	0.00	3365.86	7.00	8.28	-32.26
2772.00	-939.89	0.00	3365.13	7.77	8.51	-30.94
2773.00	-945.83	0.00	3364.38	8.56	8.75	-29.63
2774.00	-951.77	0.00	3363.62	9.34	8.99	-28.30
2775.00	-957.70	0.00	3362.85	10.07	9.15	-27.18
2776.00	-963.64	0.00	3362.08	10.69	9.15	-26.41
2777.00	-969.57	0.00	3361.29	11.31	9.14	-25.63
2778.00	-975.50	0.00	3360.49	11.92	9.13	-24.84
2779.00	-981.43	0.00	3359.68	12.53	9.11	-24.05
2780.00	-987.36	0.00	3358.86	13.14	9.10	-23.24
2781.00	-993.29	0.00	3358.03	13.74	9.08	-22.42
2782.00	-999.22	0.00	3357.20	14.34	9.07	-21.59
2783.00	-1005.14	0.00	3356.34	14.94	9.05	-20.75
2784.00	-1011.07	0.00	3355.49	15.53	9.02	-19.90
2785.00	-1016.99	0.00	3354.62	15.95	9.14	-19.32
2786.00	-1022.91	0.00	3353.74	16.31	9.29	-18.85
2787.00	-1028.82	0.00	3352.85	16.66	9.45	-18.37
2788.00	-1034.74	0.00	3351.95	17.02	9.59	-17.90
2789.00	-1040.66	0.00	3351.03	17.37	9.72	-17.43
2790.00	-1046.57	0.00	3350.11	17.73	9.85	-16.95
2791.00	-1052.48	0.00	3349.18	18.09	9.97	-16.48
2792.00	-1058.39	0.00	3348.24	18.46	10.08	-16.01
2793.00	-1064.30	0.00	3347.29	18.82	10.18	-15.53
2794.00	-1070.21	0.00	3346.33	19.18	10.29	-15.06
2795.00	-1076.11	0.00	3345.35	19.43	10.52	-14.52
2796.00	-1082.02	0.00	3344.37	19.67	10.76	-13.99
2797.00	-1087.92	0.00	3343.38	19.92	11.00	-13.45
2798.00	-1093.82	0.00	3342.38	20.16	11.25	-12.92
2799.00	-1099.72	0.00	3341.37	20.41	11.50	-12.39
2800.00	-1105.61	0.00	3340.34	20.66	11.76	-11.87
2801.00	-1111.51	0.00	3339.31	20.90	12.03	-11.34
2802.00	-1117.40	0.00	3338.27	21.15	12.30	-10.82
2803.00	-1123.29	0.00	3337.21	21.41	12.58	-10.30
2804.00	-1129.18	0.00	3336.15	21.72	12.81	-9.79
2805.00	-1135.07	0.00	3335.07	22.14	12.96	-9.33
2806.00	-1140.95	0.00	3333.99	22.57	13.11	-8.86
2807.00	-1146.84	0.00	3332.90	23.01	13.27	-8.39
2808.00	-1152.72	0.00	3331.79	23.46	13.43	-7.92
2809.00	-1158.60	0.00	3330.68	23.92	13.60	-7.45
2810.00	-1164.48	0.00	3329.55	24.38	13.76	-6.98
2811.00	-1170.35	0.00	3328.42	24.84	13.93	-6.51
2812.00	-1176.22	0.00	3327.27	25.32	14.11	-6.03
2813.00	-1182.09	0.00	3326.12	25.80	14.29	-5.56
2814.00	-1187.97	0.00	3324.95	26.14	14.26	-5.17
2815.00	-1193.83	0.00	3323.78	26.39	14.09	-4.83
2816.00	-1199.70	0.00	3322.59	26.66	13.92	-4.49
2817.00	-1205.56	0.00	3321.40	26.94	13.73	-4.13
2818.00	-1211.42	0.00	3320.19	27.23	13.53	-3.76
2819.00	-1217.28	0.00	3318.98	27.54	13.32	-3.39
2820.00	-1223.14	0.00	3317.75	27.87	13.10	-3.01
2821.00	-1228.99	0.00	3316.52	28.21	12.87	-2.62
2822.00	-1234.84	0.00	3315.27	28.57	12.62	-2.22
2823.00	-1240.69	0.00	3314.02	28.94	12.37	-1.81
2824.00	-1246.54	0.00	3312.75	28.92	12.28	-1.56
2825.00	-1252.39	0.00	3311.47	28.86	12.21	-1.32
2826.00	-1258.23	0.00	3310.18	28.80	12.13	-1.07
2827.00	-1264.07	0.00	3308.89	28.74	12.05	-0.80
2828.00	-1269.91	0.00	3307.58	28.70	11.96	-0.51
2829.00	-1275.75	0.00	3306.27	28.67	11.87	-0.21
2830.00	-1281.58	0.00	3304.94	28.64	11.78	0.10
2831.00	-1287.41	0.00	3303.60	28.62	11.67	0.43
2832.00	-1293.24	0.00	3302.25	28.61	11.57	0.78
2833.00	-1299.07	0.00	3300.90	28.62	11.47	1.14
2834.00	-1304.89	0.00	3299.53	28.70	11.56	1.49
2835.00	-1310.72	0.00	3298.16	28.76	11.64	1.86
2836.00	-1316.54	0.00	3296.77	28.82	11.70	2.25
2837.00	-1322.36	0.00	3295.37	28.86	11.74	2.65
2838.00	-1328.17	0.00	3293.96	28.90	11.77	3.07
2839.00	-1333.98	0.00	3292.55	28.92	11.78	3.51
2840.00	-1339.79	0.00	3291.12	28.94	11.77	3.96
2841.00	-1345.60	0.00	3289.68	28.94	11.74	4.43
2842.00	-1351.40	0.00	3288.23	28.93	11.69	4.92
2843.00	-1357.21	0.00	3286.78	28.90	11.63	5.35
2844.00	-1363.01	0.00	3285.31	28.87	11.59	5.53
2845.00	-1368.80	0.00	3283.83	28.88	11.55	5.72
2846.00	-1374.60	0.00	3282.35	28.91	11.51	5.92
2847.00	-1380.39	0.00	3280.85	28.99	11.47	6.13
2848.00	-1386.18	0.00	3279.34	29.09	11.44	6.35
2849.00	-1391.97	0.00	3277.83	29.23	11.41	6.58
2850.00	-1397.75	0.00	3276.30	29.40	11.38	6.82
2851.00	-1403.53	0.00	3274.76	29.61	11.35	7.08
2852.00	-1409.31	0.00	3273.21	29.85	11.33	7.34
2853.00	-1415.09	0.00	3271.65	30.02	11.30	7.55
2854.00	-1420.86	0.00	3270.09	30.02	11.27	7.65
2855.00	-1426.63	0.00	3268.51	30.01	11.23	7.73
2856.00	-1432.39	0.00	3266.93	30.00	11.18	7.81
2857.00	-1438.16	0.00	3265.33	29.99	11.13	7.88
2858.00	-1443.92	0.00	3263.72	29.97	11.08	7.93
2859.00	-1449.68	0.00	3262.10	29.95	11.02	7.98
2860.00	-1455.44	0.00	3260.48	29.93	10.95	8.01
2861.00	-1461.19	0.00	3258.84	29.90	10.89	8.04
2862.00	-1466.94	0.00	3257.20	29.87	10.81	8.05
2863.00	-1472.69	0.00	3255.54	29.76	11.01	8.15
2864.00	-1478.43	0.00	3253.87	29.55	11.50	8.36
2865.00	-1484.17	0.00	3252.20	29.36	11.97	8.58
2866.00	-1489.91	0.00	3250.51	29.18	12.41	8.81
2867.00	-1495.65	0.00	3248.81	29.01	12.83	9.05
2868.00	-1501.38	0.00	3247.11	28.86	13.22	9.30
2869.00	-1507.11	0.00	3245.39	28.71	13.59	9.56
2870.00	-1512.83	0.00	3243.66	28.57	13.93	9.83
2871.00	-1518.56	0.00	3241.93	28.45	14.25	10.11
2872.00	-1524.28	0.00	3240.18	28.34	14.55	10.40
2873.00	-1529.99	0.00	3238.43	28.26	14.70	10.63
2874.00	-1535.71	0.00	3236.66	28.21	14.70	10.76
2875.00	-1541.42	0.00	3234.89	28.15	14.70	10.89
2876.00	-1547.13	0.00	3233.10	28.10	14.68	11.00
2877.00	-1552.83	0.00	3231.31	28.04	14.66	11.10
2878.00	-1558.54	0.00	3229.50	27.99	14.63	11.19
2879.00	-1564.23	0.00	3227.69	27.93	14.60	11.27
2880.00	-1569.93	0.00	3225.86	27.88	14.55	11.34
2881.00	-1575.62	0.00	3224.03	27.82	14.50	11.40
2882.00	-1581.31	0.00	3222.18	27.77	14.44	11.45
2883.00	-1586.99	0.00	3220.33	27.73	14.45	11.42
2884.00	-1592.68	0.00	3218.47	27.72	14.59	11.32
2885.00	-1598.36	0.00	3216.59	27.71	14.76	11.22
2886.00	-1604.03	0.00	3214.71	27.68	14.95	11.13
2887.00	-1609.70	0.00	3212.82	27.65	15.17	11.04
2888.00	-1615.37	0.00	3210.91	27.62	15.41	10.96
2889.00	-1621.04	0.00	3209.00	27.58	15.67	10.89
2890.00	-1626.70	0.00	3207.08	27.53	15.96	10.81
2891.00	-1632.36	0.00	3205.15	27.48	16.27	10.75
2892.00	-1638.01	0.00	3203.21	27.42	16.60	10.69
2893.00	-1643.66	0.00	3201.25	27.40	16.87	10.65
2894.00	-1649.31	0.00	3199.29	27.49	16.92	10.64
2895.00	-1654.96	0.00	3197.32	27.54	16.87	10.61
2896.00	-1660.60	0.00	3195.34	27.60	16.81	10.58
2897.00	-1666.24	0.00	3193.35	27.67	16.74	10.57
2898.00	-1671.87	0.00	3191.35	27.76	16.68	10.57
2899.00	-1677.50	0.00	3189.34	27.85	16.62	10.58
2900.00	-1683.13	0.00	3187.32	27.95	16.55	10.60
2901.00	-1688.75	0.00	3185.29	28.07	16.48	10.63
2902.00	-1694.37	0.00	3183.25	28.19	16.41	10.67
2903.00	-1699.99	0.00	3181.20	28.30	16.32	10.73
2904.00	-1705.60	0.00	3179.14	28.30	16.12	10.86
