AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2344.00	0.00	-1486.68	2757.93	-82.34	194.80	-117.21
2345.00	0.00	-1481.81	2761.38	-82.67	194.50	-118.23
2346.00	0.00	-1476.93	2764.81	-82.97	194.19	-119.27
2347.00	0.00	-1472.05	2768.23	-83.26	193.86	-120.33
2348.00	0.00	-1467.16	2771.65	-83.54	193.52	-121.41
2349.00	0.00	-1462.27	2775.06	-83.79	193.16	-122.50
2350.00	0.00	-1457.37	2778.46	-84.02	192.78	-123.61
2351.00	0.00	-1452.46	2781.85	-84.24	192.39	-124.74
2352.00	0.00	-1447.55	2785.23	-84.44	191.99	-125.88
2353.00	0.00	-1442.63	2788.61	-84.62	191.57	-127.05
2354.00	0.00	-1437.70	2791.97	-84.78	191.13	-128.23
2355.00	0.00	-1432.77	2795.33	-84.93	190.68	-129.42
2356.00	0.00	-1427.84	2798.68	-84.94	190.20	-130.40
2357.00	0.00	-1422.89	2802.02	-84.90	189.82	-131.16
2358.00	0.00	-1417.94	2805.35	-84.86	189.46	-131.89
2359.00	0.00	-1412.99	2808.67	-84.82	189.10	-132.63
2360.00	0.00	-1408.03	2811.99	-84.78	188.75	-133.37
2361.00	0.00	-1403.07	2815.30	-84.75	188.40	-134.12
2362.00	0.00	-1398.09	2818.59	-84.72	188.06	-134.88
2363.00	0.00	-1393.12	2821.88	-84.70	187.73	-135.65
2364.00	0.00	-1388.13	2825.16	-84.68	187.40	-136.42
2365.00	0.00	-1383.14	2828.43	-84.66	187.07	-137.20
2366.00	0.00	-1378.15	2831.70	-84.64	186.76	-137.99
2367.00	0.00	-1373.15	2834.95	-84.73	186.23	-138.84
2368.00	0.00	-1368.14	2838.20	-84.96	185.42	-139.73
2369.00	0.00	-1363.13	2841.44	-85.21	184.60	-140.59
2370.00	0.00	-1358.11	2844.66	-85.49	183.74	-141.44
2371.00	0.00	-1353.09	2847.88	-85.79	182.86	-142.26
2372.00	0.00	-1348.06	2851.09	-86.11	181.96	-143.06
2373.00	0.00	-1343.02	2854.30	-86.46	181.03	-143.84
2374.00	0.00	-1337.98	2857.49	-86.82	180.13	-144.63
2375.00	0.00	-1332.94	2860.68	-87.16	179.35	-145.49
2376.00	0.00	-1327.89	2863.85	-87.49	178.59	-146.36
2377.00	0.00	-1322.83	2867.02	-87.82	177.86	-147.24
2378.00	0.00	-1317.77	2870.18	-88.13	177.19	-148.13
2379.00	0.00	-1312.70	2873.33	-88.28	176.91	-149.09
2380.00	0.00	-1307.62	2876.47	-88.43	176.62	-150.02
2381.00	0.00	-1302.54	2879.61	-88.58	176.31	-150.94
2382.00	0.00	-1297.46	2882.73	-88.74	175.98	-151.83
2383.00	0.00	-1292.37	2885.84	-88.91	175.64	-152.70
2384.00	0.00	-1287.27	2888.95	-89.08	175.28	-153.56
2385.00	0.00	-1282.17	2892.05	-89.26	174.91	-154.39
2386.00	0.00	-1277.06	2895.14	-89.44	174.52	-155.21
2387.00	0.00	-1271.95	2898.21	-89.63	174.12	-156.00
2388.00	0.00	-1266.83	2901.29	-89.83	173.70	-156.77
2389.00	0.00	-1261.71	2904.35	-90.03	173.27	-157.53
2390.00	0.00	-1256.58	2907.40	-90.05	172.59	-158.17
2391.00	0.00	-1251.45	2910.45	-90.04	171.88	-158.79
2392.00	0.00	-1246.31	2913.48	-90.00	171.16	-159.38
2393.00	0.00	-1241.16	2916.51	-89.92	170.52	-159.94
2394.00	0.00	-1236.01	2919.53	-89.84	169.90	-160.52
2395.00	0.00	-1230.86	2922.54	-89.75	169.29	-161.11
2396.00	0.00	-1225.69	2925.54	-89.66	168.70	-161.71
2397.00	0.00	-1220.53	2928.53	-89.58	168.12	-162.33
2398.00	0.00	-1215.36	2931.51	-89.48	167.55	-162.96
2399.00	0.00	-1210.18	2934.48	-89.39	167.00	-163.60
2400.00	0.00	-1205.00	2937.45	-89.30	166.46	-164.25
2401.00	0.00	-1199.81	2940.40	-89.29	165.92	-165.05
2402.00	0.00	-1194.62	2943.35	-89.30	165.39	-165.88
2403.00	0.00	-1189.42	2946.29	-89.32	164.85	-166.70
2404.00	0.00	-1184.22	2949.22	-89.34	164.32	-167.52
2405.00	0.00	-1179.01	2952.14	-89.37	163.78	-168.32
2406.00	0.00	-1173.80	2955.04	-89.40	163.23	-169.12
2407.00	0.00	-1168.58	2957.95	-89.43	162.69	-169.91
2408.00	0.00	-1163.36	2960.84	-89.46	162.15	-170.69
2409.00	0.00	-1158.13	2963.72	-89.50	161.60	-171.47
2410.00	0.00	-1152.90	2966.60	-89.54	161.06	-172.23
2411.00	0.00	-1147.66	2969.46	-89.59	160.51	-172.99
2412.00	0.00	-1142.42	2972.32	-89.78	159.85	-173.59
2413.00	0.00	-1137.17	2975.17	-90.00	159.16	-174.13
2414.00	0.00	-1131.91	2978.01	-90.23	158.46	-174.67
2415.00	0.00	-1126.66	2980.84	-90.44	157.76	-175.19
2416.00	0.00	-1121.39	2983.66	-90.65	157.05	-175.71
2417.00	0.00	-1116.12	2986.47	-90.86	156.35	-176.23
2418.00	0.00	-1110.85	2989.27	-91.05	155.64	-176.74
2419.00	0.00	-1105.57	2992.06	-91.24	154.93	-177.24
2420.00	0.00	-1100.29	2994.85	-91.42	154.21	-177.73
2421.00	0.00	-1095.00	2997.62	-91.60	153.50	-178.22
2422.00	0.00	-1089.71	3000.39	-91.77	152.78	-178.70
2423.00	0.00	-1084.41	3003.14	-91.96	152.08	-179.21
2424.00	0.00	-1079.10	3005.89	-92.14	151.38	-179.73
2425.00	0.00	-1073.80	3008.63	-92.31	150.69	-180.24
2426.00	0.00	-1068.49	3011.36	-92.48	150.00	-180.75
2427.00	0.00	-1063.17	3014.08	-92.65	149.31	-181.25
2428.00	0.00	-1057.84	3016.79	-92.81	148.62	-181.76
2429.00	0.00	-1052.52	3019.49	-92.96	147.94	-182.26
2430.00	0.00	-1047.19	3022.18	-93.11	147.26	-182.76
2431.00	0.00	-1041.85	3024.86	-93.26	146.58	-183.26
2432.00	0.00	-1036.51	3027.54	-93.40	145.90	-183.75
